visit.id,gut.layer,unit.type,n,area.mean,area.med,area.sd,area.sum,perim.mean,perim.med,perim.sd,perim.sum,area.ratio,perim.area.ratio
1027,UnitShape,Concavity,40,14.332,7.05,16.468,573.28,40.97,22.5,42.494,1638.8,0.339,2.859
1027,UnitShape,Convexity,52,13.127,3.285,27.943,682.63,36.292,19.1,37.611,1887.2,0.404,2.765
1027,UnitShape,Planar,27,16.041,7.73,18.741,433.1,66.03,42.2,63.607,1782.8,0.256,4.116
1027,UnitForm,Bowl,13,14.635,9.13,13.959,190.25,24.415,22.4,15.571,317.4,0.113,1.668
1027,UnitForm,Bowl Transition,11,9.951,6.14,12.26,109.46,35.218,28.8,32.554,387.4,0.065,3.539
1027,UnitForm,Mound,21,12.796,5.08,17.631,268.72,39.41,21.4,39.381,827.6,0.159,3.08
1027,UnitForm,Mound Transition,26,4.774,1.135,7.191,124.13,28.838,12.1,32.931,749.8,0.073,6.041
1027,UnitForm,Plane,16,14.159,5.06,19.137,226.54,53.425,37.5,49.514,854.8,0.134,3.773
1027,UnitForm,Saddle,5,57.956,24.44,71.497,289.78,61.96,49.4,47.629,309.8,0.172,1.069
1027,UnitForm,Trough,16,17.098,5.525,20.656,273.57,58.375,25,56.653,934,0.162,3.414
1027,UnitForm,Wall,11,18.778,10.37,18.707,206.56,84.364,49,78.853,928,0.122,4.493
1029,UnitShape,Concavity,51,11.372,4.98,18.735,579.95,37.306,18.6,72.436,1902.6,0.341,3.281
1029,UnitShape,Convexity,93,7.409,1.46,13.922,689.07,23.637,11.2,32.941,2198.2,0.405,3.19
1029,UnitShape,Planar,39,11.126,5.25,15.033,433.92,51.974,38.2,42.348,2027,0.255,4.671
1029,UnitForm,Bowl,21,9.435,7.97,9.6,198.14,16.933,14.2,11.898,355.6,0.116,1.795
1029,UnitForm,Bowl Transition,16,5.178,2.13,6.394,82.85,19.838,15.1,19.431,317.4,0.049,3.831
1029,UnitForm,Mound,30,14.576,3.95,20.019,437.28,32.36,15.5,32.876,970.8,0.257,2.22
1029,UnitForm,Mound Transition,56,2.66,0.515,6.612,148.98,18.289,6.4,33.796,1024.2,0.087,6.876
1029,UnitForm,Plane,25,11.745,5.21,17.835,293.63,50.4,33.6,43.177,1260,0.172,4.291
1029,UnitForm,Saddle,7,14.687,15.83,10.242,102.81,29.029,32.4,16.198,203.2,0.06,1.977
1029,UnitForm,Trough,14,21.354,8.39,31.629,298.96,87.829,32,125.429,1229.6,0.176,4.113
1029,UnitForm,Wall,14,10.021,7.885,8.444,140.29,54.786,42.3,42.273,767,0.082,5.467
1096,UnitShape,Concavity,26,247.847,100.28,434.614,6444.019,177.769,72.8,301.326,4621.999,0.348,0.717
1096,UnitShape,Convexity,42,171.692,0.375,565.198,7211.078,137.329,7.7,377.206,5767.799,0.39,0.8
1096,UnitShape,Planar,8,604.662,339.67,1083.92,4837.299,606.225,437.5,770.102,4849.799,0.262,1.003
1096,UnitForm,Bowl,11,161.9,46.83,229.639,1780.9,74.727,42.2,72.255,822,0.096,0.462
1096,UnitForm,Bowl Transition,10,109.142,30.6,153.729,1091.42,110.12,63,116.02,1101.2,0.059,1.009
1096,UnitForm,Mound,5,1001.684,281.92,1306.781,5008.419,489.96,349,555.793,2449.8,0.271,0.489
1096,UnitForm,Mound Transition,34,54.614,0.215,265.895,1856.879,89.341,4.5,343.073,3037.599,0.1,1.636
1096,UnitForm,Plane,2,1801.865,1801.865,2041.537,3603.729,1629.6,1629.6,1067.448,3259.199,0.195,0.904
1096,UnitForm,Saddle,3,115.26,74.59,82.302,345.78,93.467,59.2,63.908,280.4,0.019,0.811
1096,UnitForm,Trough,5,714.34,484.82,809.393,3571.699,539.76,272.6,565.428,2698.8,0.193,0.756
1096,UnitForm,Wall,6,205.595,175.82,216.419,1233.57,265.1,271,209.363,1590.6,0.067,1.289
1164,UnitShape,Concavity,32,10.507,3.71,17.069,336.23,36.425,16.6,58.214,1165.6,0.359,3.467
1164,UnitShape,Convexity,41,7.583,2.2,10.649,310.9,26.61,13.2,29.333,1091,0.332,3.509
1164,UnitShape,Planar,23,12.565,3.68,20.103,288.99,51.791,26.4,65.755,1191.2,0.309,4.122
1164,UnitForm,Bowl,13,3.556,2.92,2.702,46.23,11.077,10.4,5.255,144,0.049,3.115
1164,UnitForm,Bowl Transition,14,7.666,4.485,7.63,107.33,26.114,16.7,22.662,365.6,0.115,3.406
1164,UnitForm,Mound,14,15.134,10.265,13.145,211.87,35.929,28.4,23.914,503,0.226,2.374
1164,UnitForm,Mound Transition,25,3.632,0.85,6.665,90.81,22.576,7.6,32.204,564.4,0.097,6.216
1164,UnitForm,Plane,11,17.004,3.68,27.802,187.04,66.945,26.4,89.231,736.4,0.2,3.937
1164,UnitForm,Saddle,2,4.11,4.11,3.394,8.22,11.8,11.8,5.657,23.6,0.009,2.871
1164,UnitForm,Trough,5,36.534,40.92,31.856,182.67,131.2,161.2,104.037,656,0.195,3.591
1164,UnitForm,Wall,12,8.496,3.585,8.236,101.95,37.9,22.8,31.127,454.8,0.109,4.461
1175,UnitShape,Concavity,59,6.611,2.1,10.631,390.05,27.146,9.6,49.018,1601.6,0.364,4.106
1175,UnitShape,Convexity,60,6.487,2.47,9.862,389.25,24.847,18.2,23.94,1490.8,0.363,3.83
1175,UnitShape,Planar,20,14.582,8.255,22.91,291.64,79.71,49.5,98.858,1594.2,0.272,5.466
1175,UnitForm,Bowl,22,3.302,1.66,3.99,72.64,10.345,8.2,8.61,227.6,0.068,3.133
1175,UnitForm,Bowl Transition,26,4.218,2.165,5.531,109.66,16.331,11.4,15.593,424.6,0.102,3.872
1175,UnitForm,Mound,21,12.711,6.47,13.456,266.94,29.924,23,22.347,628.4,0.249,2.354
1175,UnitForm,Mound Transition,35,2.731,0.87,4.53,95.57,23.011,13.4,25.714,805.4,0.089,8.426
1175,UnitForm,Plane,9,22.354,6.99,32.729,201.19,111.178,50.2,136.966,1000.6,0.188,4.974
1175,UnitForm,Saddle,4,6.685,6.035,6.092,26.74,14.25,15.2,8.887,57,0.025,2.132
1175,UnitForm,Trough,11,18.886,12.09,18.463,207.75,86.309,61.4,91.637,949.4,0.194,4.57
1175,UnitForm,Wall,11,8.223,8.43,6.44,90.45,53.964,48.8,44.052,593.6,0.084,6.563
1448,UnitShape,Concavity,31,44.642,14.02,75.632,1383.9,81.252,33.2,149.652,2518.8,0.327,1.82
1448,UnitShape,Convexity,90,20.199,5.285,30.672,1817.89,36.907,21.2,40.26,3321.6,0.43,1.827
1448,UnitShape,Planar,45,22.899,8.07,56.473,1030.45,69.947,37.4,112.502,3147.6,0.243,3.055
1448,UnitForm,Bowl,13,47.195,31.29,73.908,613.54,47.385,33.4,58.508,616,0.145,1.004
1448,UnitForm,Bowl Transition,9,5.26,3.25,4.553,47.34,21.911,15.6,22.499,197.2,0.011,4.166
1448,UnitForm,Mound,35,35.773,21.86,40.379,1252.06,48.006,36,39.759,1680.2,0.296,1.342
1448,UnitForm,Mound Transition,49,8.09,2.03,14.295,396.42,29.78,12.6,41.372,1459.2,0.094,3.681
1448,UnitForm,Plane,19,40.548,8.61,84.453,770.42,109.105,56.8,164.772,2073,0.182,2.691
1448,UnitForm,Saddle,6,28.235,27.72,22.016,169.41,30.367,32.3,16.071,182.2,0.04,1.076
1448,UnitForm,Trough,9,80.336,40.68,100.238,723.02,189.511,77.6,243.582,1705.6,0.171,2.359
1448,UnitForm,Wall,26,10.001,8.04,8.247,260.03,41.331,36.6,26.666,1074.6,0.061,4.133
1486,UnitShape,Concavity,34,41.589,10.75,73.561,1414.03,70.482,19.1,125.029,2396.4,0.424,1.695
1486,UnitShape,Convexity,42,18.186,5.775,31.959,763.82,49.562,24.1,56.578,2081.6,0.229,2.725
1486,UnitShape,Planar,10,115.791,40.385,170.634,1157.91,279.14,143.4,347.219,2791.4,0.347,2.411
1486,UnitForm,Bowl,15,26.413,9.33,48.489,396.19,28.533,17.6,32.73,428,0.119,1.08
1486,UnitForm,Bowl Transition,11,25.206,3.71,35.044,277.27,50.873,18,62.589,559.6,0.083,2.018
1486,UnitForm,Mound,16,28.513,4.97,47.537,456.21,55.4,23.3,64.958,886.4,0.137,1.943
1486,UnitForm,Mound Transition,25,10.682,5.43,13.488,267.05,46.128,24.4,52.857,1153.2,0.08,4.318
1486,UnitForm,Plane,5,137.288,38.33,229.638,686.44,306.76,159.6,440.552,1533.8,0.206,2.234
1486,UnitForm,Saddle,1,40.56,40.56,NaN,40.56,42,42,NaN,42,0.012,1.036
1486,UnitForm,Trough,8,92.571,42.88,123.157,740.57,176.1,73.5,220.98,1408.8,0.222,1.902
1486,UnitForm,Wall,5,94.294,42.44,107.804,471.47,251.52,127.2,274.353,1257.6,0.141,2.667
1494,UnitShape,Concavity,29,61.297,22.05,134.639,1777.61,84.29,42.6,166.66,2444.4,0.421,1.375
1494,UnitShape,Convexity,38,25.432,9.4,36.858,966.41,67.332,41.8,65.197,2558.6,0.229,2.648
1494,UnitShape,Planar,5,296.214,237.85,319.192,1481.07,627.8,745.8,596.962,3139,0.351,2.119
1494,UnitForm,Bowl,10,55.707,34.815,67.391,557.07,49,37.5,45.472,490,0.132,0.88
1494,UnitForm,Bowl Transition,13,20.885,16.23,24.057,271.5,40.831,40.2,31.478,530.8,0.064,1.955
1494,UnitForm,Mound,17,35.365,9.36,49.657,601.2,66.941,41.8,66.708,1138,0.142,1.893
1494,UnitForm,Mound Transition,21,17.391,9.44,19.718,365.21,67.648,41.8,65.601,1420.6,0.086,3.89
1494,UnitForm,Plane,3,290.443,64,446.262,871.33,547.6,123,829.82,1642.8,0.206,1.885
1494,UnitForm,Trough,6,158.173,26.465,276.37,949.04,237.267,116.9,337.58,1423.6,0.225,1.5
1494,UnitForm,Wall,2,304.87,304.87,94.781,609.74,748.1,748.1,3.253,1496.2,0.144,2.454
1521,UnitShape,Concavity,33,257.882,52.42,556.651,8510.098,174.83,64.4,296.28,5769.4,0.398,0.678
1521,UnitShape,Convexity,44,134.307,9.065,309.72,5909.511,154.268,24.6,291.237,6787.798,0.276,1.149
1521,UnitShape,Planar,20,347.804,65.295,846.693,6956.078,340.49,83.8,655.626,6809.792,0.325,0.979
1521,UnitForm,Bowl,15,126.364,33.87,207.967,1895.462,58.187,45.6,62.476,872.8,0.089,0.46
1521,UnitForm,Bowl Transition,11,164.184,37.25,325.494,1806.026,144.509,78.8,215.708,1589.6,0.084,0.88
1521,UnitForm,Mound,19,183.862,10.29,418.899,3493.371,136.368,37,219.268,2591,0.163,0.742
1521,UnitForm,Mound Transition,23,74.4,5.76,174.092,1711.209,158.183,20.8,350.048,3638.199,0.08,2.126
1521,UnitForm,Plane,5,865.416,134.291,1668.117,4327.079,808.24,480,1232.913,4041.198,0.202,0.934
1521,UnitForm,Saddle,2,352.466,352.466,274.04,704.931,279.3,279.3,219.91,558.6,0.033,0.792
1521,UnitForm,Trough,7,686.944,233.189,1049.275,4808.61,472.429,191.6,492.428,3307,0.225,0.688
1521,UnitForm,Wall,15,175.267,51.02,224.29,2628.999,184.573,83.8,211.824,2768.594,0.123,1.053
1545,UnitShape,Concavity,51,4.382,2,6.473,223.47,21.282,8.4,34.032,1085.403,0.369,4.857
1545,UnitShape,Convexity,60,3.562,1.135,7.042,213.721,19.32,8.6,25.846,1159.2,0.353,5.424
1545,UnitShape,Planar,28,6.029,3.325,9.214,168.82,36.229,21.899,53.139,1014.399,0.279,6.009
1545,UnitForm,Bowl,14,1.605,1.295,0.799,22.47,7.186,7,2.518,100.6,0.037,4.477
1545,UnitForm,Bowl Transition,22,3.654,1.86,4.372,80.39,15.164,8.8,15.618,333.601,0.133,4.15
1545,UnitForm,Mound,19,8.147,3.81,10.787,154.791,32.168,23.8,34.06,611.2,0.255,3.948
1545,UnitForm,Mound Transition,39,1.335,0.37,2.455,52.08,13.333,5.4,19.111,520,0.086,9.987
1545,UnitForm,Plane,14,8.036,2.78,12.586,112.5,46.714,21.9,72.994,653.997,0.186,5.813
1545,UnitForm,Saddle,2,3.425,3.425,3.033,6.85,14,14,7.92,28,0.011,4.088
1545,UnitForm,Trough,15,8.041,3.73,9.873,120.61,43.413,20.6,54.611,651.201,0.199,5.399
1545,UnitForm,Wall,14,4.023,3.655,3.046,56.32,25.743,21.099,17.314,360.402,0.093,6.399
1549,UnitShape,Concavity,32,7.26,3.07,19.232,232.31,30.5,11.6,86.576,976,0.417,4.201
1549,UnitShape,Convexity,53,2.325,0.63,4.087,123.21,14.094,7.8,15.623,747,0.221,6.062
1549,UnitShape,Planar,20,10.091,7.47,9.199,201.81,56.94,43.8,51.241,1138.8,0.362,5.643
1549,UnitForm,Bowl,11,2.799,2.17,3.167,30.79,9.982,7,7.679,109.8,0.055,3.566
1549,UnitForm,Bowl Transition,16,4.845,4.305,4.599,77.52,18.587,15.2,15.048,297.4,0.139,3.836
1549,UnitForm,Mound,11,6.717,4.34,6.993,73.89,27.091,21.6,19.714,298,0.133,4.033
1549,UnitForm,Mound Transition,39,1.129,0.53,1.665,44.05,10.979,6.4,12.953,428.2,0.079,9.725
1549,UnitForm,Plane,8,14.2,11.98,7.978,113.6,77.925,57.6,47.03,623.4,0.204,5.488
1549,UnitForm,Saddle,3,1.757,1.12,1.64,5.27,6.933,5.4,4.5,20.8,0.009,3.946
1549,UnitForm,Trough,5,24.8,3.26,47.952,124,113.76,16.2,216.107,568.8,0.222,4.587
1549,UnitForm,Wall,12,7.351,4.535,9.23,88.21,42.95,27,50.931,515.4,0.158,5.843
157,UnitShape,Concavity,35,4.771,2.61,5.164,166.98,20.634,13.6,19.765,722.201,0.357,4.325
157,UnitShape,Convexity,40,4.144,1.595,5.896,165.75,16.17,9.5,16.067,646.799,0.354,3.902
157,UnitShape,Planar,25,5.397,3.68,5.369,134.92,36.16,31.6,26.158,903.998,0.289,6.7
157,UnitForm,Bowl,11,1.607,1.02,1.304,17.68,6.618,5.2,3.314,72.801,0.038,4.118
157,UnitForm,Bowl Transition,10,6.185,6.475,3.237,61.85,23.74,25.4,13.425,237.4,0.132,3.838
157,UnitForm,Mound,13,9.127,7.41,7.895,118.65,28.815,23.8,20.253,374.6,0.254,3.157
157,UnitForm,Mound Transition,24,1.589,0.445,2.297,38.14,10.05,6.4,9.435,241.199,0.082,6.325
157,UnitForm,Plane,14,6.464,3.815,6.422,90.49,37.8,38.6,26.619,529.198,0.193,5.848
157,UnitForm,Saddle,3,2.987,3.4,1.185,8.96,10.333,11,3.055,31,0.019,3.459
157,UnitForm,Trough,14,6.246,3.005,6.987,87.45,29.429,18.9,25.131,412,0.187,4.712
157,UnitForm,Wall,11,4.039,3.68,3.455,44.43,34.073,29.999,26.693,374.8,0.095,8.436
1587,UnitShape,Concavity,32,41.637,7.865,76.675,1332.39,66.481,14.7,121.114,2127.4,0.391,1.597
1587,UnitShape,Convexity,44,23.837,4.43,39.247,1048.82,50.695,19,52.719,2230.6,0.308,2.127
1587,UnitShape,Planar,16,64.313,30.485,117.745,1029.01,144.65,105.7,202.961,2314.4,0.302,2.249
1587,UnitForm,Bowl,16,6.745,3.255,6.992,107.92,13.163,9.3,7.498,210.6,0.032,1.952
1587,UnitForm,Bowl Transition,13,39.045,12.6,52.395,507.58,54.015,21.6,62.769,702.2,0.149,1.383
1587,UnitForm,Mound,18,36.764,4.43,53.189,661.75,56.778,24.9,57.702,1022,0.194,1.544
1587,UnitForm,Mound Transition,25,11.708,3.54,16.43,292.7,44.856,18.4,50.024,1121.4,0.086,3.831
1587,UnitForm,Plane,4,170.72,78.365,216.21,682.88,327.65,152.2,357.734,1310.6,0.2,1.919
1587,UnitForm,Saddle,1,94.37,94.37,NaN,94.37,87.2,87.2,NaN,87.2,0.028,0.924
1587,UnitForm,Trough,3,238.963,280.68,78.085,716.89,404.867,417.4,88.27,1214.6,0.21,1.694
1587,UnitForm,Wall,12,28.844,18.855,25.821,346.13,83.65,53.4,70.949,1003.8,0.101,2.9
1596,UnitShape,Concavity,34,90.605,37.575,107.326,3080.581,103.771,52.2,128.456,3528.2,0.398,1.145
1596,UnitShape,Convexity,57,40.488,1.53,84.34,2307.821,61.747,12.2,102.969,3519.601,0.298,1.525
1596,UnitShape,Planar,15,157.125,50.66,385.432,2356.88,260.013,82.2,578.817,3900.2,0.304,1.655
1596,UnitForm,Bowl,14,46.842,26.35,54.428,655.791,38.543,30.9,31.363,539.6,0.085,0.823
1596,UnitForm,Bowl Transition,13,61.383,40.15,75.436,797.98,74.523,60.6,70.417,968.8,0.103,1.214
1596,UnitForm,Mound,13,118.953,16.31,137.616,1546.391,125.492,44.6,128.451,1631.4,0.2,1.055
1596,UnitForm,Mound Transition,41,16.175,0.27,40.173,663.18,43.751,5.6,90.325,1793.8,0.086,2.705
1596,UnitForm,Plane,1,1538.96,1538.96,NaN,1538.96,2329.2,2329.2,NaN,2329.2,0.199,1.513
1596,UnitForm,Saddle,3,32.75,20.66,32.223,98.25,31.467,25.8,16.64,94.4,0.013,0.961
1596,UnitForm,Trough,7,232.401,263.74,125.61,1626.81,288.543,301.4,164.604,2019.8,0.21,1.242
1596,UnitForm,Wall,14,58.423,46.26,51.104,817.92,112.214,72,89.036,1571,0.106,1.921
1602,UnitShape,Concavity,41,70.317,21.07,163.481,2883,88.229,28,185.466,3617.4,0.397,1.255
1602,UnitShape,Convexity,53,40.236,10.94,64.089,2132.53,76.853,41,104.847,4073.2,0.294,1.91
1602,UnitShape,Planar,21,106.597,37.27,267.198,2238.54,204.086,82.4,414.394,4285.8,0.309,1.915
1602,UnitForm,Bowl,22,22.382,8.425,33.227,492.4,22.255,14.7,18.377,489.6,0.068,0.994
1602,UnitForm,Bowl Transition,13,65.662,25.51,89.119,853.61,79.692,56.4,77.162,1036,0.118,1.214
1602,UnitForm,Mound,20,73.644,35.18,81.659,1472.88,90.53,85.5,68.312,1810.6,0.203,1.229
1602,UnitForm,Mound Transition,32,20.272,1.215,40.543,648.71,70.131,9.2,123.701,2244.2,0.089,3.46
1602,UnitForm,Plane,5,294.216,65.68,537.943,1471.08,512.4,171.4,812.788,2562,0.203,1.742
1602,UnitForm,Saddle,1,10.94,10.94,NaN,10.94,18.4,18.4,NaN,18.4,0.002,1.682
1602,UnitForm,Trough,6,256.165,94.075,372.151,1536.99,348.633,156.5,398.447,2091.8,0.212,1.361
1602,UnitForm,Wall,16,47.966,27.615,51.22,767.46,107.738,66.7,105.872,1723.8,0.106,2.246
1621,UnitShape,Concavity,49,4.247,2.73,5.36,208.09,18.735,10.2,24.861,918,0.409,4.411
1621,UnitShape,Convexity,59,2.329,1.06,3.032,137.4,12.024,9.2,9.173,709.4,0.27,5.163
1621,UnitShape,Planar,34,4.801,2.51,6.127,163.23,28.853,16.7,32.02,981,0.321,6.01
1621,UnitForm,Bowl,22,3.092,2.78,2.649,68.03,9.636,8.8,6.025,212,0.134,3.116
1621,UnitForm,Bowl Transition,10,3.223,2.06,3.791,32.23,16.42,9.8,14.8,164.2,0.063,5.095
1621,UnitForm,Mound,19,3.87,2.16,3.678,73.53,17.053,11.6,11.936,324,0.145,4.406
1621,UnitForm,Mound Transition,35,1.045,0.88,0.934,36.56,9.229,8.2,6.191,323,0.072,8.832
1621,UnitForm,Plane,17,4.864,2.46,7.579,82.69,29.118,17.6,38.56,495,0.163,5.986
1621,UnitForm,Saddle,5,5.462,5.77,5.2,27.31,12.48,14.6,8.033,62.4,0.054,2.285
1621,UnitForm,Trough,17,6.343,3.64,7.857,107.83,31.871,23.6,37.188,541.8,0.212,5.025
1621,UnitForm,Wall,17,4.738,2.56,4.468,80.54,28.588,15.8,25.051,486,0.158,6.034
1735,UnitShape,Concavity,75,9.897,4.99,15.05,742.29,31.181,15,42.857,2338.6,0.356,3.151
1735,UnitShape,Convexity,73,10.942,4.19,16.728,798.74,31.915,17.6,31.811,2329.796,0.383,2.917
1735,UnitShape,Planar,29,18.847,10.14,27.6,546.55,85.489,54,97.709,2479.178,0.262,4.536
1735,UnitForm,Bowl,28,6.212,4.59,6.095,173.93,12.771,11.5,6.384,357.6,0.083,2.056
1735,UnitForm,Bowl Transition,26,7.073,2.84,7.89,183.91,22.362,17.3,18.02,581.4,0.088,3.162
1735,UnitForm,Mound,24,20.285,9.656,24.239,486.83,38.233,20.6,37.515,917.6,0.233,1.885
1735,UnitForm,Mound Transition,41,4.386,2.03,5.607,179.82,28.141,15.2,29.864,1153.798,0.086,6.416
1735,UnitForm,Plane,14,25.552,11.6,34.79,357.73,114.014,80.599,111.589,1596.192,0.171,4.462
1735,UnitForm,Saddle,8,16.511,12.025,13.485,132.09,32.3,27.9,21.621,258.398,0.063,1.956
1735,UnitForm,Trough,21,18.307,6.97,24.626,384.45,66.648,32.4,66.622,1399.6,0.184,3.641
1735,UnitForm,Wall,15,12.588,6.24,17.682,188.82,58.866,27.201,77.191,882.986,0.09,4.676
1783,UnitShape,Concavity,27,129.199,25.7,284.187,3488.38,117.111,34.4,254.65,3161.999,0.35,0.906
1783,UnitShape,Convexity,39,80.644,5.28,189.115,3145.099,87.8,25,167.902,3424.2,0.315,1.089
1783,UnitShape,Planar,7,477.695,377.45,446.636,3343.865,551.8,446.8,468.11,3862.602,0.335,1.155
1783,UnitForm,Bowl,12,32.553,16.01,51.079,390.639,29.667,24.7,22.479,356,0.039,0.911
1783,UnitForm,Bowl Transition,11,98.634,28.81,161.314,1084.972,89.036,42.2,129.486,979.4,0.109,0.903
1783,UnitForm,Mound,10,178.971,47.835,321.491,1789.712,141.42,52.4,195.945,1414.2,0.179,0.79
1783,UnitForm,Mound Transition,27,34.209,0.17,93.455,923.637,64.556,3.6,161.2,1743.001,0.093,1.887
1783,UnitForm,Plane,2,1012.072,1012.072,537.093,2024.144,1103,1103,603.87,2206.001,0.203,1.09
1783,UnitForm,Saddle,2,215.875,215.875,101.406,431.75,133.499,133.499,50.769,266.999,0.043,0.618
1783,UnitForm,Trough,4,503.192,298.895,613.475,2012.769,456.65,255.9,563.091,1826.599,0.202,0.908
1783,UnitForm,Wall,5,263.944,353.06,164.975,1319.721,331.32,418.4,157.643,1656.601,0.132,1.255
1793,UnitShape,Concavity,25,156.534,54.781,204.978,3913.34,117.816,77.6,134.469,2945.4,0.392,0.753
1793,UnitShape,Convexity,43,62.019,14.56,82.975,2666.831,77.019,38.8,88.498,3311.8,0.267,1.242
1793,UnitShape,Planar,12,283.283,36.88,538.883,3399.4,306.217,164.9,397.267,3674.6,0.341,1.081
1793,UnitForm,Bowl,8,50.167,14.554,78.516,401.34,35.55,21.2,39.259,284.4,0.04,0.709
1793,UnitForm,Bowl Transition,7,186.749,94.48,244.515,1307.24,135.086,77.6,166.736,945.6,0.131,0.723
1793,UnitForm,Mound,17,83.039,59.92,74.737,1411.67,78.141,42.4,62.979,1328.4,0.141,0.941
1793,UnitForm,Mound Transition,23,35.614,1.91,79.589,819.121,72.096,24.4,106.64,1658.2,0.082,2.024
1793,UnitForm,Plane,8,249.855,18.31,646.854,1998.84,268.325,130.8,449.709,2146.601,0.2,1.074
1793,UnitForm,Saddle,3,145.347,144.35,89.609,436.04,108.4,82.8,76.675,325.199,0.044,0.746
1793,UnitForm,Trough,10,220.476,180.375,228.21,2204.76,171.54,173.8,137.953,1715.401,0.221,0.778
1793,UnitForm,Wall,4,350.14,324.08,282.006,1400.56,382,344.1,308.709,1528,0.14,1.091
1846,UnitShape,Concavity,25,160.315,63.79,191.397,4007.882,132.392,42.4,163.904,3309.8,0.334,0.826
1846,UnitShape,Convexity,44,120.295,7.851,411.551,5292.989,101.264,26,229.833,4455.602,0.442,0.842
1846,UnitShape,Planar,13,206.681,92.49,308.052,2686.852,305.354,184,368.329,3969.6,0.224,1.477
1846,UnitForm,Bowl,12,141.194,10.86,202.833,1694.33,70.317,20.4,88.554,843.8,0.141,0.498
1846,UnitForm,Bowl Transition,5,53.402,12.41,76.894,267.01,60.68,40.8,60.048,303.4,0.022,1.136
1846,UnitForm,Mound,9,345.898,26.12,862.092,3113.082,186.222,58.8,381.105,1676.001,0.26,0.538
1846,UnitForm,Mound Transition,30,35.477,0.75,118.258,1064.315,74.14,9.1,186.122,2224.202,0.089,2.09
1846,UnitForm,Plane,6,324.059,171.742,385.235,1944.352,451.967,284,406.407,2711.801,0.162,1.395
1846,UnitForm,Saddle,5,223.118,173.49,226.467,1115.592,111.08,120.8,65.881,555.399,0.093,0.498
1846,UnitForm,Trough,8,255.818,336.685,195.841,2046.542,270.325,307.2,213.779,2162.6,0.171,1.057
1846,UnitForm,Wall,7,106.071,12.87,201.329,742.5,179.686,32.6,306.226,1257.799,0.062,1.694
1967,UnitShape,Concavity,46,7.815,4.075,9.228,359.49,28.1,14.5,34.055,1292.6,0.364,3.596
1967,UnitShape,Convexity,87,3.932,1.3,5.554,342.11,18.543,10.6,17.511,1613.2,0.346,4.716
1967,UnitShape,Planar,41,6.986,3.97,7.433,286.42,39.707,24.6,38.251,1628,0.29,5.684
1967,UnitForm,Bowl,20,8.21,5.305,8.294,164.19,17.46,14.5,14.388,349.2,0.166,2.127
1967,UnitForm,Bowl Transition,13,1.09,0.59,1.434,14.17,9.277,6,9.236,120.6,0.014,8.511
1967,UnitForm,Mound,29,7.541,5.36,7.162,218.69,29.545,21.2,21.458,856.8,0.221,3.918
1967,UnitForm,Mound Transition,54,1.484,0.645,1.957,80.16,12.4,7.7,11.948,669.6,0.081,8.356
1967,UnitForm,Plane,19,9.599,5.51,8.681,182.38,53.116,32.2,44.838,1009.2,0.185,5.533
1967,UnitForm,Saddle,4,10.815,12.96,6.4,43.26,21.7,25.9,10.396,86.8,0.044,2.006
1967,UnitForm,Trough,13,13.933,13.08,10.888,181.13,63.292,48.6,44.965,822.8,0.183,4.543
1967,UnitForm,Wall,22,4.729,2.15,5.398,104.04,28.127,17.1,27.578,618.8,0.105,5.948
197,UnitShape,Concavity,69,5.613,3.35,6.278,387.33,20.916,13,21.592,1443.2,0.392,3.726
197,UnitShape,Convexity,78,3.545,1.78,5.298,276.49,15.926,10.3,14.36,1242.197,0.28,4.493
197,UnitShape,Planar,31,10.472,3.68,14.752,324.631,53.141,25.399,65.84,1647.384,0.328,5.075
197,UnitForm,Bowl,17,4.309,3.35,4.032,73.26,9.812,9.6,4.486,166.8,0.074,2.277
197,UnitForm,Bowl Transition,32,3.421,2.175,3.562,109.47,13.238,10.1,10.927,423.602,0.111,3.87
197,UnitForm,Mound,27,6.961,4.26,7.62,187.95,21.193,17.2,17.378,572.199,0.19,3.045
197,UnitForm,Mound Transition,46,1.713,0.885,1.929,78.81,13.787,10.2,12.174,634.198,0.08,8.048
197,UnitForm,Plane,19,10.134,2.59,17.37,192.541,51.747,25.2,76.491,983.19,0.195,5.106
197,UnitForm,Saddle,5,1.946,1.97,0.692,9.73,7.16,7.4,1.774,35.8,0.01,3.679
197,UnitForm,Trough,20,10.23,6.255,8.638,204.6,42.64,35.3,27.394,852.798,0.207,4.168
197,UnitForm,Wall,12,11.008,8.185,9.964,132.09,55.35,41.9,47.324,664.194,0.134,5.028
1971,UnitShape,Concavity,60,18.14,9.495,28.063,1088.41,53.04,24.5,91.02,3182.399,0.339,2.924
1971,UnitShape,Convexity,113,11.945,2.04,25.593,1349.831,30.568,12.4,51.941,3454.197,0.421,2.559
1971,UnitShape,Planar,29,26.515,5.811,50.098,768.932,106.667,38.6,200.002,3093.356,0.24,4.023
1971,UnitForm,Bowl,24,15.049,11.765,12.174,361.18,25.317,24.2,14.535,607.6,0.113,1.682
1971,UnitForm,Bowl Transition,22,6.963,2.395,8.837,153.18,28.209,21.2,23.533,620.6,0.048,4.051
1971,UnitForm,Mound,36,26.731,8.705,38.132,962.321,42.528,28.8,46.518,1530.997,0.3,1.591
1971,UnitForm,Mound Transition,72,4.158,0.91,10.432,299.37,25.217,8.2,55.335,1815.6,0.093,6.065
