visit.id,gut.layer,unit.type,n,area.mean,area.med,area.sd,area.sum,perim.mean,perim.med,perim.sd,perim.sum,area.ratio,perim.area.ratio
701,GU,Pool,13,7.081,7.22,4.956,92.05,16.985,17.6,8.264,220.8,0.163,2.399
701,GU,Rapid,1,13.39,13.39,NaN,13.39,64.2,64.2,NaN,64.2,0.024,4.795
701,GU,Riffle,7,4.711,3.55,2.776,32.98,12.6,11,4.793,88.2,0.058,2.675
701,GU,Transition,10,8.139,7.305,3.869,81.385,33.99,33.1,17.058,339.896,0.144,4.176
738,GU,Bank,9,45.434,35.74,43.903,408.91,74.422,57.8,56.718,669.8,0.132,1.638
738,GU,Glide-Run,2,441.105,441.105,357.082,882.21,395.3,395.3,81.883,790.6,0.285,0.896
738,GU,Margin Attached Bar,5,113.094,154.64,79.094,565.47,151.76,200.8,78.164,758.8,0.182,1.342
738,GU,Pocket Pool,4,2.288,2.03,0.644,9.15,7.3,7.2,0.739,29.2,0.003,3.191
738,GU,Pool,8,14.062,5.72,20.254,112.5,19,13.8,11.679,152,0.036,1.351
738,GU,Riffle,2,121.775,121.775,9.44,243.55,111.9,111.9,15.698,223.8,0.079,0.919
738,GU,Transition,3,292.88,397.96,204.808,878.64,368.467,392.6,186.177,1105.4,0.283,1.258
747,GU,Bank,17,5.532,4.81,4.613,94.05,19.353,12.8,15.184,328.998,0.099,3.498
747,GU,Cascade,5,26.794,30.439,11.149,133.969,41.14,36.499,16.406,205.699,0.142,1.535
747,GU,Margin Attached Bar,14,17.541,5.865,22.717,245.58,41.857,19.1,43.671,586,0.26,2.386
747,GU,Mid Channel Bar,1,0.126,0.126,NaN,0.126,1.848,1.848,NaN,1.848,0,14.667
747,GU,Pocket Pool,7,1.313,1.37,0.321,9.19,5.571,5.4,0.535,39,0.01,4.243
747,GU,Pool,6,7.23,4.125,8.408,43.38,13.2,10.3,8.115,79.2,0.046,1.826
747,GU,Rapid,6,20.713,17.51,11.96,124.28,48.6,38,30.026,291.6,0.131,2.346
747,GU,Riffle,6,6.594,4.54,4.194,39.561,15.829,12.9,5.846,94.972,0.042,2.401
747,GU,Transition,1,256.204,256.204,NaN,256.204,687.25,687.25,NaN,687.25,0.271,2.682
797,GU,Bank,19,6.284,4.47,4.898,119.4,31.073,25.801,19.844,590.389,0.094,4.945
797,GU,Glide-Run,5,56.696,60.43,40.43,283.481,114.68,124.6,64.817,573.402,0.224,2.023
797,GU,Margin Attached Bar,22,12.879,5.65,14.526,283.329,33.564,23.7,28.252,738.399,0.224,2.606
797,GU,Mid Channel Bar,3,29.033,26.04,25.84,87.1,60.733,65.8,46.408,182.2,0.069,2.092
797,GU,Pocket Pool,7,1.019,0.91,0.238,7.13,5.371,5,1.219,37.6,0.006,5.271
797,GU,Pond,1,3.05,3.05,NaN,3.05,9.2,9.2,NaN,9.2,0.002,3.016
797,GU,Pool,10,8.779,6.4,6.397,87.79,19.34,15.3,11.139,193.405,0.069,2.203
797,GU,Rapid,5,14.881,12.62,6.727,74.406,35.273,30.2,20.823,176.365,0.059,2.37
797,GU,Riffle,5,10.974,11.47,5.12,54.87,22.92,23.8,7.882,114.6,0.043,2.089
797,GU,Transition,8,33.078,28.111,23.286,264.626,106.992,84.398,55.641,855.939,0.209,3.235
806,GU,Bank,11,7.655,6.56,5.362,84.209,36.09,25.196,24.001,396.986,0.113,4.715
806,GU,Glide-Run,3,65.26,96.98,55.844,195.78,121.592,157.177,103.686,364.777,0.263,1.863
806,GU,Margin Attached Bar,18,10.077,5.42,11.867,181.389,31.7,25.6,27.29,570.598,0.244,3.146
806,GU,Mid Channel Bar,1,5.49,5.49,NaN,5.49,13.4,13.4,NaN,13.4,0.007,2.441
806,GU,Pocket Pool,4,1.147,1.135,0.234,4.59,5.4,5.5,0.432,21.6,0.006,4.708
806,GU,Pool,11,5.841,4.44,4.422,64.25,11.436,10.2,4.821,125.799,0.086,1.958
806,GU,Rapid,1,17.31,17.31,NaN,17.31,51.8,51.8,NaN,51.8,0.023,2.992
806,GU,Riffle,3,11.21,9.52,8.03,33.63,21.933,19,12.853,65.798,0.045,1.957
806,GU,Transition,7,22.345,11.201,24.035,156.418,85.595,56.198,76.115,599.168,0.211,3.831
820,GU,Bank,13,4.072,2.05,4.31,52.93,29.662,19,29.72,385.6,0.113,7.284
820,GU,Glide-Run,5,25.13,26.57,23.694,125.65,79.72,75.6,69.278,398.6,0.267,3.172
820,GU,Margin Attached Bar,14,7.131,4.955,6.42,99.84,29.457,25.1,21.223,412.399,0.212,4.131
820,GU,Mid Channel Bar,3,2.52,1.16,2.764,7.56,12,7.8,10.735,36,0.016,4.762
820,GU,Pocket Pool,3,0.587,0.57,0.186,1.76,4.067,4,0.306,12.2,0.004,6.928
820,GU,Pool,21,4.19,3.21,4.123,87.98,12.438,11.4,7.041,261.2,0.187,2.968
820,GU,Rapid,1,13.27,13.27,NaN,13.27,64.6,64.6,NaN,64.6,0.028,4.868
820,GU,Transition,7,11.589,5.76,11.594,81.12,55.285,36.4,49.533,386.998,0.173,4.77
85,GU,Bank,13,2.851,1.87,2.535,37.06,23.938,16.8,20.294,311.199,0.097,8.396
85,GU,Cascade,1,3.69,3.69,NaN,3.69,10,10,NaN,10,0.01,2.71
85,GU,Glide-Run,5,12.289,12.79,6.411,61.443,28.334,30.67,10.777,141.67,0.161,2.306
85,GU,Margin Attached Bar,18,5.458,3.16,5.817,98.241,21.773,19,17.042,391.913,0.257,3.989
85,GU,Mid Channel Bar,1,1.05,1.05,NaN,1.05,5.8,5.8,NaN,5.8,0.003,5.524
85,GU,Pocket Pool,10,0.676,0.725,0.138,6.76,4,4.2,0.462,40,0.018,5.917
85,GU,Pool,8,2.257,1.225,1.728,18.06,7.9,5.5,4.597,63.2,0.047,3.5
85,GU,Rapid,7,13.386,7.92,14.565,93.699,32.302,28.8,22.317,226.113,0.245,2.413
85,GU,Riffle,4,3.248,2.615,1.832,12.99,10.55,9.5,3.34,42.2,0.034,3.248
85,GU,Transition,8,6.091,4.265,3.443,48.727,36.698,32.294,18.629,293.586,0.128,6.025
895,GU,Bank,11,24.985,14.77,26.852,274.83,79.4,50.4,76.064,873.4,0.11,3.178
895,GU,Glide-Run,6,125.357,126.35,94.548,752.14,134.567,145.6,99.884,807.399,0.3,1.073
895,GU,Margin Attached Bar,13,32.72,16.35,32.741,425.36,52.74,31.6,47.515,685.614,0.17,1.612
895,GU,Mid Channel Bar,2,44.655,44.655,49.278,89.31,38.9,38.9,32.385,77.8,0.036,0.871
895,GU,Pocket Pool,2,1.855,1.855,0.7,3.71,6.3,6.3,0.99,12.6,0.001,3.396
895,GU,Pond,1,15.34,15.34,NaN,15.34,21,21,NaN,21,0.006,1.369
895,GU,Pool,11,23.925,16.73,20.547,263.18,26.527,21.8,16.067,291.8,0.105,1.109
895,GU,Rapid,1,50.36,50.36,NaN,50.36,59.2,59.2,NaN,59.2,0.02,1.176
895,GU,Riffle,4,42.045,37.135,20.641,168.18,43.95,41.9,12.375,175.8,0.067,1.045
895,GU,Transition,6,77.457,72.33,67.986,464.74,182.5,146.699,136.483,1094.998,0.185,2.356
916,GU,Bank,11,58.273,52.44,53.183,641,132.236,143.4,117.568,1454.6,0.124,2.269
916,GU,Cascade,2,39.31,39.31,5.303,78.62,37.9,37.9,5.798,75.8,0.015,0.964
916,GU,Glide-Run,5,244.816,186.06,270.658,1224.08,230.44,194.8,169.578,1152.2,0.238,0.941
916,GU,Margin Attached Bar,10,75.817,50.52,86.31,758.17,95.06,77,76.917,950.6,0.147,1.254
916,GU,Mid Channel Bar,3,50.927,6.21,82.87,152.78,49.333,12.4,74.424,148,0.03,0.969
916,GU,Pocket Pool,5,4.668,2.79,5.017,23.34,10.84,8.6,5.823,54.2,0.005,2.322
916,GU,Pool,11,41.825,22.38,52.389,460.08,40.455,27.4,38.434,445,0.089,0.967
916,GU,Riffle,2,283.72,283.72,97.779,567.44,192.5,192.5,42.851,385,0.11,0.678
916,GU,Transition,7,177.967,118.6,172.875,1245.77,246.914,190.2,161.869,1728.4,0.242,1.387
920,GU,Bank,16,8.308,5.45,6.824,132.93,40.5,31.7,26.472,648,0.123,4.875
920,GU,Cascade,2,12.27,12.27,6.491,24.54,31.4,31.4,13.011,62.8,0.023,2.559
920,GU,Glide-Run,7,41.758,22.29,51.64,292.304,68.234,51.4,55.475,477.636,0.271,1.634
920,GU,Margin Attached Bar,23,7.947,4.98,7.176,182.78,30.2,26.4,21.539,694.6,0.17,3.8
920,GU,Mid Channel Bar,9,2.013,1.46,1.145,18.12,8.8,6,5.761,79.2,0.017,4.372
920,GU,Pocket Pool,1,0.71,0.71,NaN,0.71,4.6,4.6,NaN,4.6,0.001,6.479
920,GU,Pool,12,10.502,6.485,9.695,126.03,20.883,16.7,14.905,250.599,0.117,1.988
920,GU,Rapid,5,15.636,11.23,11.514,78.18,34.88,31,21.3,174.399,0.073,2.231
920,GU,Riffle,6,15.155,15.495,8.384,90.93,28.267,29.9,11.532,169.6,0.084,1.865
920,GU,Transition,14,9.358,7.85,4.289,131.016,42.86,35.818,18.941,600.035,0.122,4.58
937,GU,Bank,23,3.524,2.42,4.193,81.05,25.852,16.6,27.405,594.599,0.115,7.336
937,GU,Cascade,1,4.13,4.13,NaN,4.13,11.2,11.2,NaN,11.2,0.006,2.712
937,GU,Glide-Run,9,10.339,9.22,7.811,93.048,29.879,29.2,15.835,268.912,0.132,2.89
937,GU,Margin Attached Bar,35,4.573,2.29,5.296,160.06,18.754,13.6,14.824,656.4,0.227,4.101
937,GU,Mid Channel Bar,1,0.61,0.61,NaN,0.61,3.8,3.8,NaN,3.8,0.001,6.23
937,GU,Pocket Pool,13,0.778,0.77,0.187,10.12,4.431,4.2,0.761,57.6,0.014,5.695
937,GU,Pool,10,3.228,2.175,2.315,32.28,10.56,8.5,4.549,105.6,0.046,3.271
937,GU,Rapid,9,14.27,9.08,12.786,128.433,36.985,21.467,37.705,332.867,0.182,2.592
937,GU,Riffle,4,9.585,7.7,6.358,38.34,21.25,19,9.705,85,0.054,2.217
937,GU,Transition,15,10.475,5.955,7.951,157.129,49.847,33.971,30.045,747.712,0.223,4.759
