GU,GUKey,UnitID,Area,AreainDelft,No.Fish,No.FishBest,SuitArea,BestArea,MedModelVal,MedModelValBest,visit
Margin Attached Bar,Br,19,54.00998222,8.049929072,0,NA,0.469991456,4.44E-06,-22.6023281,NA,3146
Margin Attached Bar,Br,20,4.959998367,4.959998356,1,1,1.940000948,1.330005691,-62.52848072,63.0743285,3146
Margin Attached Bar,Br,21,3.579998821,3.579997275,1,0,1.749959667,0.149981069,4.994438273,42.26569155,3146
Margin Attached Bar,Br,22,31.49998963,15.68976708,1,0,1.949871198,0.029997543,-21.89537596,41.16248944,3146
Margin Attached Bar,Br,23,50.21998346,18.11956499,0,0,2.689814815,0.159959047,-17.91126048,43.10399774,3146
Margin Attached Bar,Br,25,253.1099167,29.66053184,1,0,0.980147879,0.059991416,-25.30088135,44.07016993,3146
Margin Attached Bar,Br,26,87.40997122,20.9803894,0,0,2.240133055,0.150033158,-11.6315158,44.75003774,3146
Mid Channel Bar,Bc,27,2.279999249,2.279999253,1,1,2.299999253,1.690004316,40.8779072,44.8545071,3146
Pocket Pool,Pk,28,1.999999342,1.999999343,0,NA,0,NA,-213.8000175,NA,3146
Pocket Pool,Pk,29,1.289999575,1.289999579,0,NA,0,NA,-319.7079769,NA,3146
Pool,Po,30,11.8399961,11.8399961,1,1,3.229984139,1.529998439,-156.0217361,45.21580852,3146
Pool,Po,31,25.76999152,25.76999151,23,21,25.70000196,23.96999883,48.58398611,49.74759708,3146
Pool,Po,32,5.629998146,5.629998141,4,4,4.950002225,4.250004786,45.55119901,64.64597211,3146
Pool,Po,33,17.80999413,17.80999413,13,11,6.779997794,4.639998137,-114.9228217,54.31554886,3146
Pool,Po,34,3.48999885,3.489998849,0,NA,2.39E-06,NA,-285.187192,NA,3146
Pool,Po,35,4.869998398,4.869998394,0,NA,0,NA,-242.1227615,NA,3146
Pool,Po,36,18.09999404,18.09999403,0,NA,0.100045663,2.06E-05,-233.0892481,NA,3146
Pool,Po,37,45.44998503,45.44998504,10,7,13.58006263,9.060065561,-150.4765857,59.80517582,3146
Pool,Po,38,3.939998703,3.9399987,0,NA,0,NA,-174.9042502,NA,3146
Pool,Po,39,2.579999151,2.579999147,0,NA,0,NA,-188.5077548,NA,3146
Pool,Po,40,10.43999656,10.43999656,2,1,3.160012957,1.560005059,-122.3442952,47.61750252,3146
Pool,Po,41,32.20998939,32.20998941,22,20,31.54002166,28.99997505,55.85957522,59.12740185,3146
Pool,Po,42,53.7599823,53.54000622,29,4,21.70007067,4.050005262,-58.4342163,45.65180607,3146
Riffle,Rf,43,7.559997509,7.559997516,4,1,3.320013765,2.330001603,-75.91871547,55.67472553,3146
Riffle,Rf,44,35.24998839,35.24998839,0,0,0.069985256,0.009996936,-279.3529944,44.5266812,3146
Riffle,Rf,45,14.96999507,14.96999506,6,1,3.250038676,0.3900349,-217.7497898,48.162101,3146
Riffle,Rf,46,86.67997146,86.67997144,19,9,21.73994968,11.76998704,-153.4484837,48.17177556,3146
Riffle,Rf,47,71.52997645,70.37994248,17,12,31.73982341,25.59987797,28.36760753,62.53068158,3146
Transition,Tr,48,18.88999378,10.0399792,4,0,4.729979917,0.009999668,-0.311967712,37.95115131,3146
Transition,Tr,49,11.88999608,11.88999607,10,3,9.499991892,3.409991733,15.18899339,45.76221316,3146
Transition,Tr,50,17.9299941,16.89001734,4,1,5.170022153,0.849993245,-0.650497362,41.92199865,3146
Transition,Tr,51,20.70999318,20.70999319,5,NA,8.789970303,NA,-2.073960311,NA,3146
Transition,Tr,52,38.8599872,38.8599872,21,12,37.20998336,19.58994506,51.48518624,62.29474315,3146
Transition,Tr,53,18.7504305,14.57041846,5,3,7.470031762,4.140045978,25.63908695,64.18779049,3146
Transition,Tr,54,10.00999671,10.0099967,6,2,7.169986567,3.209996664,23.81426963,51.18707842,3146
Transition,Tr,55,25.60999157,25.60999038,11,6,14.92011643,6.880061093,18.54382896,61.3782073,3146
Transition,Tr,56,48.48998404,48.47996507,17,6,23.82998148,11.35995785,8.1956608,50.78337652,3146
Transition,Tr,57,81.07997331,72.65027079,15,4,32.62048752,8.720163345,8.661498464,55.05239508,3146
Transition,Tr,58,32.10998943,27.65990958,7,3,8.559928871,4.299952639,-0.083467306,51.20922963,3146
Transition,Tr,60,66.29997817,65.16000639,27,17,59.27015427,35.31020085,52.80098353,62.38172189,3146
Bank,Bk,1,2.830000269,0.920121003,0,NA,0,NA,-37.09338558,NA,3161
Bank,Bk,2,2.340000224,1.130171123,0,NA,0,NA,-41.01938938,NA,3161
Bank,Bk,3,0.680000064,0.260024814,0,NA,0,NA,-35.37848119,NA,3161
Bank,Bk,5,0.770000073,0.199982042,NA,NA,NA,NA,NA,NA,3161
Bank,Bk,6,1.280000121,0.010003556,NA,NA,NA,NA,NA,NA,3161
Bank,Bk,8,4.430000421,0.470058825,0,NA,0,NA,-40.73594438,NA,3161
Bank,Bk,9,2.969975281,0.349958977,0,NA,0,NA,-38.63097732,NA,3161
Bank,Bk,10,1.430000136,0.420082032,0,NA,0,NA,-35.81405924,NA,3161
Bank,Bk,11,13.75005631,4.290858165,0,NA,1.08E-05,NA,-33.84769963,NA,3161
Bank,Bk,12,1.720000164,0.139960804,NA,NA,NA,NA,NA,NA,3161
Bank,Bk,14,1.419920133,1.59E-06,NA,NA,NA,NA,NA,NA,3161
Bank,Bk,15,2.730000257,0.219931754,0,NA,0,NA,-37.10957763,NA,3161
Bank,Bk,16,2.380030226,0.100042917,NA,NA,NA,NA,NA,NA,3161
Bank,Bk,17,2.230020212,0.159964795,NA,NA,NA,NA,NA,NA,3161
Bank,Bk,18,1.389997853,0.039985539,NA,NA,NA,NA,NA,NA,3161
Bank,Bk,19,3.390002181,0.699835754,0,NA,0,NA,-34.17806716,NA,3161
Bank,Bk,20,0.510000049,0.049989054,NA,NA,NA,NA,NA,NA,3161
Bank,Bk,22,2.600000246,0.319898041,NA,NA,NA,NA,NA,NA,3161
Cascade,Ca,23,3.900000369,3.509950897,0,NA,0,NA,-27.88788108,NA,3161
Cascade,Ca,24,29.63126786,16.26105119,1,NA,0.189998654,NA,-32.20685464,NA,3161
Cascade,Ca,25,3.980000377,3.25988941,0,NA,0,NA,-34.08907632,NA,3161
Cascade,Ca,26,8.53000081,7.639980379,0,NA,0.01,NA,-32.93305105,NA,3161
Cascade,Ca,27,14.89998142,10.47983459,0,0,0.010009261,0.010009261,-32.67394767,37.95164142,3161
Cascade,Ca,28,3.230000307,3.109933054,1,NA,0.010001932,NA,-34.29863048,NA,3161
Cascade,Ca,29,2.510000238,2.459991622,0,NA,0,NA,-33.1002113,NA,3161
Cascade,Ca,30,2.460000234,2.259951826,0,NA,0,NA,-41.95890379,NA,3161
Cascade,Ca,31,5.451167637,0.643419883,0,NA,0,NA,-28.97512923,NA,3161
Glide-Run,GR,32,6.757120842,6.209948348,0,NA,0,NA,-32.45926854,NA,3161
Glide-Run,GR,33,3.030000288,2.749980802,0,NA,0,NA,-26.21060272,NA,3161
Glide-Run,GR,34,3.590000341,3.590000348,0,NA,0,NA,-23.31326053,NA,3161
Glide-Run,GR,35,3.850000365,3.819958687,0,NA,0,NA,-26.53550364,NA,3161
Margin Attached Bar,Br,37,14.31234634,0.360125661,0,NA,0,NA,-38.20318851,NA,3161
Margin Attached Bar,Br,39,0.500000048,0.350013454,0,NA,0,NA,-40.99125234,NA,3161
Margin Attached Bar,Br,40,0.98000009,0.199949593,0,NA,0,NA,-22.01325533,NA,3161
Margin Attached Bar,Br,42,1.209870115,0.02999731,NA,NA,NA,NA,NA,NA,3161
Margin Attached Bar,Br,44,6.850000651,0.149984202,0,NA,0,NA,-35.17171018,NA,3161
Margin Attached Bar,Br,45,4.372880215,0.130085883,0,NA,0,NA,-30.06746129,NA,3161
Margin Attached Bar,Br,46,12.89000123,0.029999555,NA,NA,NA,NA,NA,NA,3161
Margin Attached Bar,Br,48,0.73000007,7.18E-06,NA,NA,NA,NA,NA,NA,3161
Margin Attached Bar,Br,50,1.650000156,1.44E-05,NA,NA,NA,NA,NA,NA,3161
Margin Attached Bar,Br,51,1.16000011,0.550016284,0,NA,0,NA,-37.92161148,NA,3161
Margin Attached Bar,Br,52,0.410000039,1.07E-05,NA,NA,NA,NA,NA,NA,3161
Margin Attached Bar,Br,54,0.930000089,0.380052408,0,NA,0,NA,-31.80643391,NA,3161
Margin Attached Bar,Br,58,4.070000387,0.330104017,0,NA,0,NA,-35.06403952,NA,3161
Margin Attached Bar,Br,59,3.710000353,0.069973229,NA,NA,NA,NA,NA,NA,3161
Margin Attached Bar,Br,60,1.410000134,1.65E-06,NA,NA,NA,NA,NA,NA,3161
Margin Attached Bar,Br,61,6.050000575,0.270177211,0,NA,0,NA,-36.91191818,NA,3161
Margin Attached Bar,Br,62,2.760000262,2.119983962,0,NA,0,NA,-35.40257858,NA,3161
Margin Attached Bar,Br,63,4.690003826,0.63992416,0,NA,0,NA,-33.38090376,NA,3161
Margin Attached Bar,Br,64,4.340000412,0.289929405,NA,NA,NA,NA,NA,NA,3161
Margin Attached Bar,Br,65,0.610000058,0.279978001,0,NA,0,NA,-32.89009146,NA,3161
Mid Channel Bar,Bc,67,1.510000143,1.120011905,0,NA,0,NA,-36.34616971,NA,3161
Pocket Pool,Pk,68,0.470000044,0.470000045,0,NA,0,NA,-24.38219547,NA,3161
Pocket Pool,Pk,69,0.440000041,0.44000004,0,NA,0,NA,-23.67793631,NA,3161
Pocket Pool,Pk,71,0.620000059,0.620000055,1,NA,0.090001346,NA,-9.26719875,NA,3161
Pocket Pool,Pk,72,0.440000042,0.440000044,0,NA,0,NA,-11.0443357,NA,3161
Pocket Pool,Pk,73,2.130000203,1.930016301,1,NA,0.01,NA,-23.98728445,NA,3161
Pocket Pool,Pk,74,0.400000038,0.400000035,0,NA,0,NA,-12.41788822,NA,3161
Pocket Pool,Pk,75,0.73000007,0.730000074,0,NA,0.159998068,NA,-6.648483975,NA,3161
Pocket Pool,Pk,76,0.54000005,0.540000052,0,NA,0,NA,-10.4951225,NA,3161
Pool,Po,77,1.38000013,1.380000128,1,NA,0.06,NA,-23.13434445,NA,3161
Pool,Po,78,2.680000254,2.680000255,0,NA,0,NA,-16.67440584,NA,3161
Pool,Po,79,1.48000014,1.480000143,1,NA,0.09,NA,-3.793147476,NA,3161
Pool,Po,80,0.800000075,0.80000007,0,NA,0,NA,-26.64135376,NA,3161
Pool,Po,81,1.690000161,1.689992962,2,2,0.519989827,0.469987737,3.758960963,20.85876684,3161
Pool,Po,82,4.360000414,4.359993198,1,1,0.409985593,0.23,-7.265441471,14.98081857,3161
Pool,Po,83,3.240000307,3.179987505,1,NA,0.05,NA,-5.007032085,NA,3161
Pool,Po,84,0.830000079,0.83000008,0,NA,0,NA,-8.023490274,NA,3161
Pool,Po,85,1.820000172,1.820000168,1,1,0.17,0.11,-11.89611258,13.68126284,3161
Pool,Po,86,1.79000017,1.789998372,0,NA,0,NA,-17.12357717,NA,3161
Pool,Po,87,0.900000086,0.90000009,1,NA,0.049998311,NA,-3.585968283,NA,3161
Pool,Po,88,2.31000022,2.310000228,1,1,0.36,0.33,-7.329585565,21.67785321,3161
Rapid,Ra,89,16.96927155,14.09987921,0,NA,0,NA,-30.04072131,NA,3161
Rapid,Ra,90,9.809560935,8.339785578,1,NA,0.02,NA,-28.01178985,NA,3161
Rapid,Ra,91,17.00000162,15.09971148,0,NA,3.60E-06,NA,-30.17215875,NA,3161
Rapid,Ra,92,8.949948132,7.469959653,1,NA,0.01,NA,-36.3146299,NA,3161
Rapid,Ra,93,5.230000498,4.169979808,0,NA,0,NA,-28.50028056,NA,3161
Rapid,Ra,94,8.450000801,8.239878039,0,NA,0,NA,-33.50691336,NA,3161
Riffle,Rf,95,2.550000243,2.52998958,0,NA,0,NA,-24.21309091,NA,3161
Riffle,Rf,96,2.74000026,2.420005826,0,NA,0.080000912,3.00E-06,-35.28488903,NA,3161
Riffle,Rf,97,1.030000097,0.849959727,0,NA,0,NA,-41.78034877,NA,3161
Riffle,Rf,98,0.380000036,0.380000039,0,NA,6.11E-10,NA,-21.79322414,NA,3161
Riffle,Rf,99,4.060000385,2.880063435,0,NA,0,NA,-33.13753494,NA,3161
Transition,Tr,101,2.460000234,2.220000236,0,NA,0,NA,-31.40780776,NA,3161
Transition,Tr,102,4.093658345,0.508730562,0,NA,0,NA,-15.31367611,NA,3161
Transition,Tr,103,3.893592453,1.480014315,0,NA,0,NA,-31.22021049,NA,3161
Transition,Tr,104,4.880000462,3.000185415,0,NA,0,NA,-32.51899157,NA,3161
Transition,Tr,105,6.920025657,0.679966857,0,NA,0,NA,-37.03168018,NA,3161
Transition,Tr,106,5.659935535,5.290053813,0,NA,0,NA,-34.04754812,NA,3161
Transition,Tr,107,3.930080375,1.469813295,0,NA,0,NA,-34.07907916,NA,3161
Transition,Tr,108,8.550000811,8.009836342,0,NA,0,NA,-27.57641151,NA,3161
Transition,Tr,109,7.03999881,5.850018648,0,NA,1.69E-06,NA,-28.4236625,NA,3161
Transition,Tr,110,8.659967445,5.460197764,0,NA,0,NA,-30.1699557,NA,3161
Transition,Tr,111,5.508833405,3.196511608,0,NA,0,NA,-27.66737515,NA,3161
Bank,Bk,2,18.93965876,3.390567531,0,NA,3.78E-05,NA,-26.60680166,NA,323
Bank,Bk,4,3.21999394,0.540160604,0,NA,0,NA,-34.94578089,NA,323
Bank,Bk,5,92.53154403,21.3026202,2,2,2.950724443,0.880384139,-4.588533917,47.0723645,323
Bank,Bk,6,162.7159714,11.90722823,0,0,0.429762631,0.099965142,-17.98639968,38.76195753,323
Bank,Bk,8,2.959994024,0.21997948,NA,NA,NA,NA,NA,NA,323
Cascade,Ca,9,11.88999609,7.560097277,1,1,1.569969238,1.11998822,-342.6327184,60.08677399,323
Cascade,Ca,10,43.98998552,43.79994171,7,7,8.079857681,4.499930461,-483.9618824,52.24904448,323
Cascade,Ca,11,148.4741978,144.8153936,19,10,14.61990412,6.959939153,-346.6991525,59.05488272,323
Glide-Run,GR,12,102.0299664,102.0299664,15,8,8.209999188,5.559967561,-290.2234622,55.84645909,323
Glide-Run,GR,13,29.69999022,29.69999022,4,3,4.270024814,3.390045613,-335.4143743,55.43986808,323
Glide-Run,GR,14,12.87999576,12.87999577,0,0,0.590056417,0.260064331,-336.2536143,43.08583662,323
Margin Attached Bar,Br,15,11.43958623,7.85E-06,NA,NA,NA,NA,NA,NA,323
Margin Attached Bar,Br,16,2.55020416,0.430021588,0,NA,0,NA,-34.32983617,NA,323
Margin Attached Bar,Br,17,46.27195976,4.7300337,0,NA,0.039995284,3.36E-06,-22.40765071,NA,323
Margin Attached Bar,Br,18,7.839232419,1.65992504,0,NA,0,NA,-27.34056858,NA,323
Margin Attached Bar,Br,19,6.868697739,4.109342261,0,NA,0.060005232,NA,-32.39305188,NA,323
Margin Attached Bar,Br,20,10.88961641,6.219757663,1,1,0.210032723,0.140025053,-27.85258652,51.84487018,323
Margin Attached Bar,Br,21,43.96011553,1.270169475,0,NA,0,NA,-28.74337893,NA,323
Margin Attached Bar,Br,22,28.8598255,0.010017741,NA,NA,NA,NA,NA,NA,323
Margin Attached Bar,Br,23,18.17012902,2.829972004,0,NA,0,NA,-28.68316944,NA,323
Mid Channel Bar,Bc,24,19.33999363,1.659972219,0,NA,0,NA,-30.17801663,NA,323
NA,NA,25,1.409989535,0.489855507,0,NA,0,NA,-36.91191818,NA,323
Pocket Pool,Pk,26,2.229999266,2.229999263,0,0,0.120004054,0.0800003,-371.9297894,56.34360243,323
Pocket Pool,Pk,27,1.149999621,1.149999618,0,NA,0.030013102,1.11E-05,-200.0765421,NA,323
Pocket Pool,Pk,28,2.359999223,2.359999224,0,0,0.150013602,0.060015638,-200.6523667,40.24392156,323
Pocket Pool,Pk,29,1.769999417,1.769999417,0,NA,0,NA,-378.3538537,NA,323
Pocket Pool,Pk,30,1.899999375,1.899999369,0,NA,0,NA,-680.8201998,NA,323
Pocket Pool,Pk,31,1.939999361,1.939999359,0,NA,0,NA,-378.2837268,NA,323
Pool,Po,32,2.729999102,1.29008508,0,NA,0,NA,-687.5052507,NA,323
Pool,Po,33,2.54999916,2.549999166,0,NA,0,NA,-300.704267,NA,323
Pool,Po,34,2.789999082,2.789999078,0,NA,0,NA,-381.5378922,NA,323
Pool,Po,35,3.329998904,3.329998909,0,NA,0.010004685,2.82E-06,-427.9458682,NA,323
Pool,Po,36,3.759998762,3.759998761,0,0,0.03001938,0.010019379,-1351.896383,43.15786936,323
Rapid,Ra,37,32.85031918,24.84019933,2,2,0.520094549,0.32001892,-564.6226709,53.5457874,323
Rapid,Ra,38,60.28998015,60.28998015,4,1,3.810041796,2.510037678,-303.2650043,56.03695768,323
Rapid,Ra,39,28.51999061,28.51999059,6,6,7.039997984,5.769986859,-353.7201374,58.41344896,323
Rapid,Ra,40,20.41999328,20.41999327,5,2,2.609982736,1.939984851,-291.8900891,55.56707427,323
Rapid,Ra,41,77.06997463,77.06997462,8,6,8.620171957,5.940079466,-425.2310454,54.38085614,323
Rapid,Ra,42,109.1000641,108.0200154,18,10,23.14997899,7.609996971,-362.8660555,53.047127,323
Rapid,Ra,43,27.55999093,19.06992766,4,3,2.699982949,1.889960225,-348.0981958,57.29537855,323
Riffle,Rf,44,3.929998707,3.929998698,0,NA,0,NA,-392.929084,NA,323
Riffle,Rf,45,4.499998518,4.499998525,0,0,0.029997567,0.010002443,-532.4423215,43.50278481,323
Riffle,Rf,46,3.479998854,3.479998864,0,NA,0,NA,-461.2454065,NA,323
Transition,Tr,47,128.1357278,115.3739915,28,22,39.79071967,16.43042173,-9.251569111,49.9919594,323
Transition,Tr,48,162.496427,154.8566618,36,27,56.17858191,27.38911493,-24.4235841,54.30521706,323
Transition,Tr,49,11.32474623,4.401999833,0,NA,0,NA,-30.00277909,NA,323
Transition,Tr,50,35.46145585,17.99231627,6,4,1.94004682,0.390020329,-173.7529368,49.07053981,323
Transition,Tr,51,14.46019112,9.179907218,0,0,0.869978646,0.090013326,-184.1358265,40.21244204,323
Bank,Bk,1,29.20999038,2.170070645,NA,NA,NA,NA,NA,NA,3275
Bank,Bk,2,231.3795988,186.2399375,0,NA,0,NA,-36.91191818,NA,3275
Bank,Bk,3,44.87998522,2.620324448,NA,NA,NA,NA,NA,NA,3275
Bank,Bk,5,157.4600832,54.16896999,1,NA,1.899706034,NA,-26.53396396,NA,3275
Bank,Bk,9,64.84987364,2.87092219,NA,NA,NA,NA,NA,NA,3275
Bank,Bk,11,416.6103928,327.8234803,29,20,80.62430188,46.86284098,-4.824356749,91.11332936,3275
Bank,Bk,12,209.3796949,13.76872451,0,NA,0,NA,-34.69092394,NA,3275
Bank,Bk,14,27.97999079,0.649879536,NA,NA,NA,NA,NA,NA,3275
Bank,Bk,15,303.8699,221.924007,33,14,65.15295437,14.47110734,13.62542251,73.98861603,3275
Bank,Bk,17,397.0509793,240.6504477,4,2,12.47088278,3.060113716,-21.74138757,75.30608722,3275
Glide-Run,GR,18,145.2499475,103.5200399,0,NA,0,NA,-36.91191818,NA,3275
Glide-Run,GR,19,688.5683679,682.0404231,0,NA,0,NA,-36.91191818,NA,3275
Glide-Run,GR,20,1193.479814,1094.679946,172,72,474.4808304,233.7496538,28.66756333,84.13519695,3275
Glide-Run,GR,21,336.7198691,336.7198691,42,28,136.429949,74.20984608,-8.516404874,80.20503279,3275
Glide-Run,GR,22,908.6697158,906.9699879,213,107,599.2724311,249.6713567,32.86715136,80.35702322,3275
Glide-Run,GR,23,53.58045236,53.58045237,1,NA,0.790064508,NA,-195.0148133,NA,3275
Glide-Run,GR,24,288.9019449,287.7418412,0,NA,0,NA,-36.89576393,NA,3275
Glide-Run,GR,25,340.4198879,320.6098883,101,72,228.1097296,124.7493871,36.29236889,83.76866401,3275
Glide-Run,GR,26,548.9298193,548.9298193,82,51,348.3795281,172.9598069,21.2674422,89.49175104,3275
Glide-Run,GR,27,455.42985,436.6684331,89,40,189.0890204,97.0990701,54.58574018,82.34270082,3275
Glide-Run,GR,28,122.8499596,122.8499596,33,25,87.0797532,48.68992836,36.42209766,87.01255416,3275
Margin Attached Bar,Br,30,177.7799415,0.149989786,NA,NA,NA,NA,NA,NA,3275
Margin Attached Bar,Br,31,756.7597508,77.88782434,0,NA,0,NA,-36.91191818,NA,3275
Margin Attached Bar,Br,32,649.881286,55.65106319,0,NA,0,NA,-36.91191818,NA,3275
Margin Attached Bar,Br,34,864.3601804,21.90921506,0,NA,0,NA,-29.60988829,NA,3275
Margin Attached Bar,Br,35,1976.313684,90.77280302,1,0,6.560574419,0.30011575,-23.93568394,71.37314492,3275
Margin Attached Bar,Br,36,829.8995667,112.8378819,0,NA,0,NA,-36.67029588,NA,3275
Margin Attached Bar,Br,37,1262.379584,111.4679247,0,NA,0.189957192,NA,-23.71774027,NA,3275
Mid Channel Bar,Bc,41,335.6998895,0.040012801,NA,NA,NA,NA,NA,NA,3275
Mid Channel Bar,Bc,42,8.689997139,1.340104712,NA,NA,NA,NA,NA,NA,3275
Pond,Pd,46,55.40998175,55.40998176,0,NA,0,NA,-36.91191818,NA,3275
Pond,Pd,47,627.1331035,627.1331035,0,NA,0,NA,-36.91191818,NA,3275
Pond,Pd,48,47.3799844,47.3799844,2,NA,4.659949372,NA,-30.48070763,NA,3275
Pond,Pd,49,94.81171879,94.8117188,0,NA,0,NA,-36.88642387,NA,3275
Pond,Pd,50,96.10996835,3.199999999,0,NA,0,NA,-36.91191818,NA,3275
Pool,Po,51,13.18999566,13.18999566,0,NA,0,NA,-28.65194525,NA,3275
Pool,Po,52,425.5898599,425.5898599,130,123,425.5097896,400.390324,86.56929411,87.42859807,3275
Pool,Po,53,474.0203589,474.020359,140,117,379.2411344,288.8813508,68.73112452,86.68307224,3275
Pool,Po,54,204.2999327,204.2999327,51,30,143.1903422,66.20044661,27.80135081,74.46570189,3275
Pool,Po,55,719.3900731,719.3900731,353,265,630.2492054,432.1298903,64.02002554,86.64997741,3275
Pool,Po,56,119.0099608,119.0099608,75,50,111.3097638,64.83003183,67.1850464,83.05140664,3275
Pool,Po,57,619.7997959,616.9098072,225,114,384.8288683,157.1599061,21.16478848,88.23951297,3275
Pool,Po,58,67.75997769,67.75997768,25,7,46.82969468,16.72001262,40.91951782,82.90132336,3275
Pool,Po,59,688.2197734,688.2197733,197,48,581.7092176,102.260183,40.20584027,77.31537844,3275
Pool,Po,60,168.9999444,168.9999444,50,35,116.0595384,75.48953137,60.03630492,86.77046935,3275
Pool,Po,61,83.13997262,83.13997262,14,4,32.06979106,10.57973456,-0.120593004,89.91518071,3275
Riffle,Rf,62,98.72996749,2.380059352,0,NA,0,NA,-36.91191818,NA,3275
Riffle,Rf,64,50.25998345,50.25998345,18,8,45.38969225,21.75966504,66.93360983,76.18939095,3275
Riffle,Rf,65,120.4702153,120.0901052,19,5,60.31051107,8.200257151,11.87790625,76.80373184,3275
Riffle,Rf,66,9.639996824,9.639996829,1,1,9.639996829,9.639996829,87.00996005,87.00996005,3275
Riffle,Rf,67,156.3400585,74.28896503,0,NA,0,NA,-36.18905812,NA,3275
Riffle,Rf,68,452.1098511,409.8802137,19,3,62.16012552,20.59012603,3.700742555,79.81538777,3275
Riffle,Rf,69,92.27996962,88.43982929,5,3,28.97010834,8.700162621,31.74330197,79.19844992,3275
Riffle,Rf,70,143.9999526,143.2999135,31,4,57.11978417,8.829751605,-4.665903999,77.12511827,3275
Riffle,Rf,71,152.3499498,152.3499498,32,24,113.9903527,81.20037619,68.27891095,87.3319807,3275
Riffle,Rf,72,135.5399554,135.5399554,26,7,49.54001462,15.82026807,52.81725495,78.78449032,3275
Transition,Tr,74,311.7398024,215.0373539,3,NA,9.329484699,NA,-27.79807595,NA,3275
Transition,Tr,76,57.45998108,54.23998371,15,11,46.54015162,25.43023533,47.2437693,81.65256832,3275
Transition,Tr,77,6400.743067,3340.141024,178,68,596.7926876,201.3444655,-34.16241033,87.12166799,3275
Bank,Bk,1,29.20999038,2.170070645,NA,NA,NA,NA,NA,NA,3275
Bank,Bk,2,231.3795988,186.2399375,0,NA,0,NA,-36.91191818,NA,3275
Bank,Bk,3,44.87998522,2.620324448,NA,NA,NA,NA,NA,NA,3275
Bank,Bk,5,157.4600832,54.16896999,1,NA,1.899706034,NA,-26.53396396,NA,3275
Bank,Bk,9,64.84987364,2.87092219,NA,NA,NA,NA,NA,NA,3275
Bank,Bk,11,416.6103928,327.8234803,29,20,80.62430188,46.86284098,-4.824356749,91.11332936,3275
Bank,Bk,12,209.3796949,13.76872451,0,NA,0,NA,-34.69092394,NA,3275
Bank,Bk,14,27.97999079,0.649879536,NA,NA,NA,NA,NA,NA,3275
Bank,Bk,15,303.8699,221.924007,33,14,65.15295437,14.47110734,13.62542251,73.98861603,3275
Bank,Bk,17,397.0509793,240.6504477,4,2,12.47088278,3.060113716,-21.74138757,75.30608722,3275
Glide-Run,GR,18,145.2499475,103.5200399,0,NA,0,NA,-36.91191818,NA,3275
Glide-Run,GR,19,688.5683679,682.0404231,0,NA,0,NA,-36.91191818,NA,3275
Glide-Run,GR,20,1193.479814,1094.679946,172,72,474.4808304,233.7496538,28.66756333,84.13519695,3275
Glide-Run,GR,21,336.7198691,336.7198691,42,28,136.429949,74.20984608,-8.516404874,80.20503279,3275
Glide-Run,GR,22,908.6697158,906.9699879,213,107,599.2724311,249.6713567,32.86715136,80.35702322,3275
Glide-Run,GR,23,53.58045236,53.58045237,1,NA,0.790064508,NA,-195.0148133,NA,3275
Glide-Run,GR,24,288.9019449,287.7418412,0,NA,0,NA,-36.89576393,NA,3275
Glide-Run,GR,25,340.4198879,320.6098883,101,72,228.1097296,124.7493871,36.29236889,83.76866401,3275
Glide-Run,GR,26,548.9298193,548.9298193,82,51,348.3795281,172.9598069,21.2674422,89.49175104,3275
Glide-Run,GR,27,455.42985,436.6684331,89,40,189.0890204,97.0990701,54.58574018,82.34270082,3275
Glide-Run,GR,28,122.8499596,122.8499596,33,25,87.0797532,48.68992836,36.42209766,87.01255416,3275
Margin Attached Bar,Br,30,177.7799415,0.149989786,NA,NA,NA,NA,NA,NA,3275
Margin Attached Bar,Br,31,756.7597508,77.88782434,0,NA,0,NA,-36.91191818,NA,3275
Margin Attached Bar,Br,32,649.881286,55.65106319,0,NA,0,NA,-36.91191818,NA,3275
Margin Attached Bar,Br,34,864.3601804,21.90921506,0,NA,0,NA,-29.60988829,NA,3275
Margin Attached Bar,Br,35,1976.313684,90.77280302,1,0,6.560574419,0.30011575,-23.93568394,71.37314492,3275
Margin Attached Bar,Br,36,829.8995667,112.8378819,0,NA,0,NA,-36.67029588,NA,3275
Margin Attached Bar,Br,37,1262.379584,111.4679247,0,NA,0.189957192,NA,-23.71774027,NA,3275
Mid Channel Bar,Bc,41,335.6998895,0.040012801,NA,NA,NA,NA,NA,NA,3275
Mid Channel Bar,Bc,42,8.689997139,1.340104712,NA,NA,NA,NA,NA,NA,3275
Pond,Pd,46,55.40998175,55.40998176,0,NA,0,NA,-36.91191818,NA,3275
Pond,Pd,47,627.1331035,627.1331035,0,NA,0,NA,-36.91191818,NA,3275
Pond,Pd,48,47.3799844,47.3799844,2,NA,4.659949372,NA,-30.48070763,NA,3275
Pond,Pd,49,94.81171879,94.8117188,0,NA,0,NA,-36.88642387,NA,3275
Pond,Pd,50,96.10996835,3.199999999,0,NA,0,NA,-36.91191818,NA,3275
Pool,Po,51,13.18999566,13.18999566,0,NA,0,NA,-28.65194525,NA,3275
Pool,Po,52,425.5898599,425.5898599,130,123,425.5097896,400.390324,86.56929411,87.42859807,3275
Pool,Po,53,474.0203589,474.020359,140,117,379.2411344,288.8813508,68.73112452,86.68307224,3275
Pool,Po,54,204.2999327,204.2999327,51,30,143.1903422,66.20044661,27.80135081,74.46570189,3275
